"uid","full_sci_name","match_type","BB_Accepted","BB_Accepted2","BB_Accepted3","BB_Accepted4","fuzzy_score"
"Brucepattersonius_nebulosus","Brucepattersonius nebulosus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Callosciurus_honkhoaiensis","Callosciurus honkhoaiensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Calomys_achaku","Calomys achaku","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Calomys_chinchilico","Calomys chinchilico","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Calomys_mattevii","Calomys mattevii","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Calomys_sorella","Calomys sorella","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Canis_familiaris","Canis familiaris","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Canis_lycaon","Canis lycaon","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Carollia_monohernandezi","Carollia monohernandezi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cassistrellus_yokdonensis","Cassistrellus yokdonensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Castoria_angustidens","Castoria angustidens","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebuella_niveiventris","Cebuella niveiventris","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_aequatorialis","Cebus aequatorialis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_brunneus","Cebus brunneus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_cesarae","Cebus cesarae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_cuscinus","Cebus cuscinus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_leucocephalus","Cebus leucocephalus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_malitiosus","Cebus malitiosus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_versicolor","Cebus versicolor","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cebus_yuracus","Cebus yuracus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cephalophus_brookei","Cephalophus brookei","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cercocebus_lunulatus","Cercocebus lunulatus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cercopithecus_denti","Cercopithecus denti","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cercopithecus_lowei","Cercopithecus lowei","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cercopithecus_roloway","Cercopithecus roloway","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cercopithecus_wolfi","Cercopithecus wolfi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cervus_hanglu","Cervus hanglu","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chaerephon_leucogaster","Chaerephon leucogaster","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chaerephon_pusillus","Chaerephon pusillus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chaeropus_yirratji","Chaeropus yirratji","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chaetodipus_ammophilus","Chaetodipus ammophilus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chaetodipus_collis","Chaetodipus collis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chaetodipus_durangae","Chaetodipus durangae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chaetodipus_siccus","Chaetodipus siccus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cheirogaleus_andysabini","Cheirogaleus andysabini","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cheirogaleus_grovesi","Cheirogaleus grovesi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cheirogaleus_shethi","Cheirogaleus shethi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cheirogaleus_thomasi","Cheirogaleus thomasi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chilomys_fumeus","Chilomys fumeus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chilonatalus_macer","Chilonatalus macer","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chimaerodipus_auritus","Chimaerodipus auritus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chimarrogale_leander","Chimarrogale leander","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chimarrogale_varennei","Chimarrogale varennei","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chiroderma_gorgasi","Chiroderma gorgasi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chiroderma_scopaeum","Chiroderma scopaeum","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chironax_tumulus","Chironax tumulus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chodsigoa_furva","Chodsigoa furva","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Chodsigoa_hoffmanni","Chodsigoa hoffmanni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Coccymys_shawmayeri","Coccymys shawmayeri","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Colomys_eisentrauti","Colomys eisentrauti","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Colomys_lumumbai","Colomys lumumbai","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Colomys_wologizi","Colomys wologizi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Conilurus_capricornensis","Conilurus capricornensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Coryphomys_musseri","Coryphomys musseri","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Craseomys_andersoni","Craseomys andersoni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cricetomys_kivuensis","Cricetomys kivuensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_afeworkbekelei","Crocidura afeworkbekelei","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_caudipilosa","Crocidura caudipilosa","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_dracula","Crocidura dracula","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_eburnea","Crocidura eburnea","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_gathornei","Crocidura gathornei","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_kegoensis","Crocidura kegoensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_makeda","Crocidura makeda","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_similiturba","Crocidura similiturba","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_tadae","Crocidura tadae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_umbra","Crocidura umbra","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crocidura_yaldeni","Crocidura yaldeni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crossogale_hantu","Crossogale hantu","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crossogale_phaeura","Crossogale phaeura","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Crossogale_sumatrana","Crossogale sumatrana","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptomys_mahali","Cryptomys mahali","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptomys_natalensis","Cryptomys natalensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptomys_nimrodi","Cryptomys nimrodi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptomys_pretoriae","Cryptomys pretoriae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_berlandieri","Cryptotis berlandieri","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_cavatorculus","Cryptotis cavatorculus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_celaque","Cryptotis celaque","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_dinirensis","Cryptotis dinirensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_eckerlini","Cryptotis eckerlini","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_evaristoi","Cryptotis evaristoi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_magnimanus","Cryptotis magnimanus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_matsoni","Cryptotis matsoni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_mccarthyi","Cryptotis mccarthyi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_merus","Cryptotis merus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_montecristo","Cryptotis montecristo","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_monteverdensis","Cryptotis monteverdensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_osgoodi","Cryptotis osgoodi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_pueblensis","Cryptotis pueblensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cryptotis_soricinus","Cryptotis soricinus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_bicolor","Ctenomys bicolor","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_bidaui","Ctenomys bidaui","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_contrerasi","Ctenomys contrerasi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_nattereri","Ctenomys nattereri","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_paraguayensis","Ctenomys paraguayensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_rondoni","Ctenomys rondoni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_rosendopascuali","Ctenomys rosendopascuali","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Ctenomys_thalesi","Ctenomys thalesi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cyclopes_catellus","Cyclopes catellus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cyclopes_ida","Cyclopes ida","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cynomops_freemani","Cynomops freemani","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Cynomops_tonkigui","Cynomops tonkigui","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dactylopsila_kambuayai","Dactylopsila kambuayai","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_alleni","Dasymys alleni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_cabrali","Dasymys cabrali","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_capensis","Dasymys capensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_griseifrons","Dasymys griseifrons","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_longipilosus","Dasymys longipilosus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_robertsii","Dasymys robertsii","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_rwandae","Dasymys rwandae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasymys_sua","Dasymys sua","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasyprocta_croconota","Dasyprocta croconota","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasyprocta_iacki","Dasyprocta iacki","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dasyprocta_variegata","Dasyprocta variegata","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Deltamys_araucaria","Deltamys araucaria","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dendromus_leucostomus","Dendromus leucostomus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dendromus_nikolausi","Dendromus nikolausi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dephomys_eburneae","Dephomys eburneae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dipodomys_ornatus","Dipodomys ornatus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dromiciops_bozinovici","Dromiciops bozinovici","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dromiciops_mondaca","Dromiciops mondaca","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Dryomys_yarkandensis","Dryomys yarkandensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eliurus_tsingimbato","Eliurus tsingimbato","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eospalax_rufescens","Eospalax rufescens","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eothenomys_colurnus","Eothenomys colurnus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eothenomys_eleusis","Eothenomys eleusis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eothenomys_hintoni","Eothenomys hintoni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eothenomys_jinyangensis","Eothenomys jinyangensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eothenomys_luojishanensis","Eothenomys luojishanensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eothenomys_meiguensis","Eothenomys meiguensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eothenomys_shimianensis","Eothenomys shimianensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Episoriculus_baileyi","Episoriculus baileyi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Episoriculus_sacratus","Episoriculus sacratus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Episoriculus_soluensis","Episoriculus soluensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Episoriculus_umbrinus","Episoriculus umbrinus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eptesicus_anatolicus","Eptesicus anatolicus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eptesicus_ognevi","Eptesicus ognevi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eptesicus_taddeii","Eptesicus taddeii","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eptesicus_ulapesensis","Eptesicus ulapesensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eremoryzomys_mesocaudis","Eremoryzomys mesocaudis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Erythrocebus_baumstarki","Erythrocebus baumstarki","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Erythrocebus_poliophaeus","Erythrocebus poliophaeus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eudorcas_tilonura","Eudorcas tilonura","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eumops_chimaera","Eumops chimaera","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eumops_delticus","Eumops delticus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Eumops_nanus","Eumops nanus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Euroscaptor_kuznetsovi","Euroscaptor kuznetsovi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Euroscaptor_ngoclinhensis","Euroscaptor ngoclinhensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Euroscaptor_orlovi","Euroscaptor orlovi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Frateromys_fratrorum","Frateromys fratrorum","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Fukomys_hanangensis","Fukomys hanangensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Fukomys_livingstoni","Fukomys livingstoni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Funambulus_obscurus","Funambulus obscurus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Galagoides_kumbirensis","Galagoides kumbirensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Galea_comes","Galea comes","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Galea_leucoblephara","Galea leucoblephara","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Galegeeska_revoilii","Galegeeska revoilii","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Galegeeska_rufescens","Galegeeska rufescens","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gardnerycteris_keenani","Gardnerycteris keenani","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gazella_marica","Gazella marica","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Genetta_felina","Genetta felina","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Geocapromys_caymanensis","Geocapromys caymanensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Geomys_jugossicularis","Geomys jugossicularis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Geomys_lutescens","Geomys lutescens","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Geoxus_annectens","Geoxus annectens","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Geoxus_lafkenche","Geoxus lafkenche","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Geoxus_michaelseni","Geoxus michaelseni","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gerbilliscus_vicinus","Gerbilliscus vicinus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gerbillus_garamantis","Gerbillus garamantis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gerbillus_mauritaniae","Gerbillus mauritaniae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gerbillus_syrticus","Gerbillus syrticus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gerbillus_vivax","Gerbillus vivax","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Glaucomys_oregonensis","Glaucomys oregonensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Glauconycteris_atra","Glauconycteris atra","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Glis_persicus","Glis persicus","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Glossophaga_antillarum","Glossophaga antillarum","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Glossophaga_mutica","Glossophaga mutica","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Glossophaga_valens","Glossophaga valens","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gracilimus_radix","Gracilimus radix","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Grammomys_brevirostris","Grammomys brevirostris","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Grammomys_poensis","Grammomys poensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Graomys_chacoensis","Graomys chacoensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Gyldenstolpia_planaltensis","Gyldenstolpia planaltensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Halmaheramys_wallacei","Halmaheramys wallacei","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Hapalomys_suntsovi","Hapalomys suntsovi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Heteromys_bulleri","Heteromys bulleri","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Heteromys_goldmani","Heteromys goldmani","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Hippopotamus_madagascariensis","Hippopotamus madagascariensis","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Hipposideros_antricola","Hipposideros antricola","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Hipposideros_kunzi","Hipposideros kunzi","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
"Hipposideros_nicobarulae","Hipposideros nicobarulae","9.2 - still unmatched (no automatic matches)",NA,NA,NA,NA,NA
