"Accepted","Synonym"
"Parantechinus_apicalis","Parantechinus_apicalis"
"Parantechinus_apicalis","Antechinus_apicalis"
"Parantechinus_apicalis","Phascogale_apicalis"
"Paranyctimene_raptor","Paranyctimene_raptor"
"Paranyctimene_tenax","Paranyctimene_tenax"
"Parascalops_breweri","Parascalops_breweri"
"Parascalops_breweri","Scalopus_breweri"
"Parastrellus_hesperus","Parastrellus_hesperus"
"Parastrellus_hesperus","Pipistrellus_hesperus"
"Parastrellus_hesperus","Scotophilus_hesperus"
"Paratriaenops_auritus","Paratriaenops_auritus"
"Paratriaenops_auritus","Triaenops_auritus"
"Paratriaenops_pauliani","Paratriaenops_pauliani"
"Paratriaenops_pauliani","Triaenops_furculus"
"Paratriaenops_pauliani","Triaenops_pauliani"
"Paraxerus_alexandri","Paraxerus_alexandri"
"Paraxerus_boehmi","Paraxerus_boehmi"
"Paraxerus_cepapi","Paraxerus_cepapi"
"Paraxerus_cepapi","Paraxerus_cepate"
"Paraxerus_cepapi","Sciurus_cepapi"
"Paraxerus_cooperi","Paraxerus_cooperi"
"Paraxerus_flavovittis","Paraxerus_flavovittis"
"Paraxerus_lucifer","Paraxerus_lucifer"
"Paraxerus_ochraceus","Paraxerus_ochraceus"
"Paraxerus_palliatus","Paraxerus_palliatus"
"Paraxerus_palliatus","Sciurus_palliatus"
"Paraxerus_poensis","Paraxerus_poensis"
"Paraxerus_vexillarius","Paraxerus_vexillarius"
"Paraxerus_vincenti","Paraxerus_vincenti"
"Pardofelis_marmorata","Pardofelis_marmorata"
"Pardofelis_marmorata","Felis_marmorata"
"Parotomys_brantsii","Parotomys_brantsii"
"Parotomys_brantsii","Euryotis_pallida"
"Parotomys_brantsii","Otomys_brantsii"
"Parotomys_brantsii","Otomys_rufifrons"
"Parotomys_brantsii","Parotomys_brantsi"
"Parotomys_littledalei","Parotomys_littledalei"
"Pattonomys_semivillosus","Pattonomys_semivillosus"
"Pattonomys_semivillosus","?_semivillosus"
"Paucidentomys_vermidax","Paucidentomys_vermidax"
"Paulamys_naso","Paulamys_naso"
"Pectinator_spekei","Pectinator_spekei"
"Pedetes_capensis","Pedetes_capensis"
"Pedetes_capensis","Mus_cafer"
"Pedetes_capensis","Pedetes_cafer"
"Pedetes_capensis","Pedetes_typicus"
"Pedetes_capensis","Yerbua_capensis"
"Pedetes_surdaster","Pedetes_surdaster"
"Pedetes_surdaster","Pedetes_cafer"
"Pedetes_surdaster","Pedetes_capensis"
"Pelea_capreolus","Pelea_capreolus"
"Pelea_capreolus","Antilopa_capreolus"
"Pelomys_campanae","Pelomys_campanae"
"Pelomys_fallax","Pelomys_fallax"
"Pelomys_fallax","Pelomys_australis"
"Pelomys_hopkinsi","Pelomys_hopkinsi"
"Pelomys_isseli","Pelomys_isseli"
"Pelomys_minor","Pelomys_minor"
"Pennatomys_nivalis","Pennatomys_nivalis"
"Pentalagus_furnessi","Pentalagus_furnessi"
"Pentalagus_furnessi","Caprolagus_furnessi"
"Peponocephala_electra","Peponocephala_electra"
"Peponocephala_electra","Delphinus_fusiformis"
"Peponocephala_electra","Delphinus_pectoralis"
"Peponocephala_electra","Electra_asia"
"Peponocephala_electra","Electra_electra"
"Peponocephala_electra","Electra_fusiformis"
"Peponocephala_electra","Electra_obtusa"
"Peponocephala_electra","Lagenorhynchus_asia"
"Peponocephala_electra","Lagenorhynchus_electra"
"Peponocephala_electra","Lagenorhynchus_fusiformis"
"Peponocephala_electra","Lagenorhynchus_pectoralis"
"Peponocephala_electra","Phocoena_pectoralis"
"Perameles_bougainville","Perameles_bougainville"
"Perameles_eremiana","Perameles_eremiana"
"Perameles_gunnii","Perameles_gunnii"
"Perameles_nasuta","Perameles_nasuta"
"Perodicticus_potto","Perodicticus_potto"
"Perodicticus_potto","Lemur_potto"
"Perodicticus_potto","Nycticebus_potto"
"Perognathus_amplus","Perognathus_amplus"
"Perognathus_fasciatus","Perognathus_fasciatus"
"Perognathus_flavescens","Perognathus_flavescens"
"Perognathus_flavus","Perognathus_flavus"
"Perognathus_inornatus","Perognathus_inornatus"
"Perognathus_longimembris","Perognathus_longimembris"
"Perognathus_longimembris","Otognosis_longimembris"
"Perognathus_merriami","Perognathus_merriami"
"Perognathus_parvus","Perognathus_parvus"
"Perognathus_parvus","Cricetodipus_parvus"
"Peromyscus_attwateri","Peromyscus_attwateri"
"Peromyscus_attwateri","Peromyscus_bellus"
"Peromyscus_attwateri","Peromyscus_boylei"
"Peromyscus_attwateri","Peromyscus_boylii"
"Peromyscus_aztecus","Peromyscus_aztecus"
"Peromyscus_aztecus","Peromyscus_boylii"
"Peromyscus_aztecus","Peromyscus_hondurensis"
"Peromyscus_aztecus","Peromyscus_hylocetes"
"Peromyscus_aztecus","Peromyscus_oaxacensis"
"Peromyscus_aztecus","Peromyscus_spicilegus"
"Peromyscus_beatae","Peromyscus_beatae"
"Peromyscus_beatae","Peromyscus_boylii"
"Peromyscus_boylii","Peromyscus_boylii"
"Peromyscus_boylii","Hesperomys_boylii"
"Peromyscus_boylii","Peromyscus_gaurus"
"Peromyscus_boylii","Peromyscus_metallicola"
"Peromyscus_boylii","Peromyscus_parasiticus"
"Peromyscus_boylii","Sitomys_major"
"Peromyscus_boylii","Sitomys_robustus"
"Peromyscus_boylii","Sitomys_rowleyi"
"Peromyscus_bullatus","Peromyscus_bullatus"
"Peromyscus_californicus","Peromyscus_californicus"
"Peromyscus_californicus","Hesperomys_parasiticus"
"Peromyscus_californicus","Peromyscus_insignis"
"Peromyscus_caniceps","Peromyscus_caniceps"
"Peromyscus_carletoni","Peromyscus_carletoni"
"Peromyscus_crinitus","Peromyscus_crinitus"
"Peromyscus_crinitus","Hesperomys_crinitus"
"Peromyscus_crinitus","Peromyscus_petraius"
"Peromyscus_crinitus","Peromyscus_stephensi"
"Peromyscus_crinitus","Sitomys_auripectus"
"Peromyscus_dickeyi","Peromyscus_dickeyi"
"Peromyscus_difficilis","Peromyscus_difficilis"
"Peromyscus_difficilis","Peromyscus_amplus"
"Peromyscus_difficilis","Peromyscus_felipensis"
"Peromyscus_difficilis","Vesperimus_difficilis"
"Peromyscus_eremicus","Peromyscus_eremicus"
"Peromyscus_eremicus","Hesperomys_anthonyi"
"Peromyscus_eremicus","Hesperomys_eremicus"
"Peromyscus_eremicus","Peromyscus_cedrosensis"
"Peromyscus_eremicus","Peromyscus_collatus"
"Peromyscus_eva","Peromyscus_eva"
"Peromyscus_eva","Peromyscus_eremicus"
"Peromyscus_fraterculus","Peromyscus_fraterculus"
"Peromyscus_fraterculus","Peromyscus_eremicus"
"Peromyscus_fraterculus","Peromyscus_homochroia"
"Peromyscus_fraterculus","Sitomys_herroni"
"Peromyscus_furvus","Peromyscus_furvus"
"Peromyscus_furvus","Peromyscus_angustirostris"
"Peromyscus_furvus","Peromyscus_latirostris"
"Peromyscus_gossypinus","Peromyscus_gossypinus"
"Peromyscus_gossypinus","Hesperomys_cognatus"
"Peromyscus_gossypinus","Hesperomys_gossypinus"
"Peromyscus_gossypinus","Peromyscus_anastasae"
"Peromyscus_gossypinus","Peromyscus_insulanus"
"Peromyscus_gossypinus","Sitomys_megacephalus"
"Peromyscus_grandis","Peromyscus_grandis"
"Peromyscus_gratus","Peromyscus_gratus"
"Peromyscus_gratus","Peromyscus_pavidus"
"Peromyscus_gratus","Peromyscus_truei"
"Peromyscus_gratus","Peromyscus_zelotes"
"Peromyscus_guardia","Peromyscus_guardia"
"Peromyscus_guatemalensis","Peromyscus_guatemalensis"
"Peromyscus_gymnotis","Peromyscus_gymnotis"
"Peromyscus_gymnotis","Peromyscus_allophylus"
"Peromyscus_hooperi","Peromyscus_hooperi"
"Peromyscus_hylocetes","Peromyscus_hylocetes"
"Peromyscus_interparietalis","Peromyscus_interparietalis"
"Peromyscus_keeni","Peromyscus_keeni"
"Peromyscus_keeni","?_keeni"
"Peromyscus_keeni","Peromyscus_hylaeus"
"Peromyscus_keeni","Peromyscus_maniculatus"
"Peromyscus_keeni","Peromyscus_oreas"
"Peromyscus_keeni","Peromyscus_prevostensis"
"Peromyscus_keeni","Peromyscus_sitkensis"
"Peromyscus_keeni","Sitomys_macrorhinus"
"Peromyscus_leucopus","Peromyscus_leucopus"
"Peromyscus_leucopus","Arvicola_emmonsi"
"Peromyscus_leucopus","Cricetus_myoides"
"Peromyscus_leucopus","Hesperomys_affinis"
"Peromyscus_leucopus","Hesperomys_campestris"
"Peromyscus_leucopus","Hesperomys_texana"
"Peromyscus_leucopus","Mus_michiganensis"
"Peromyscus_leucopus","Mus_sylvaticus"
"Peromyscus_leucopus","Musculus_leucopus"
"Peromyscus_leucopus","Peromyscus_arboreus"
"Peromyscus_leucopus","Peromyscus_canus"
"Peromyscus_leucopus","Peromyscus_cozulmelae"
"Peromyscus_leucopus","Peromyscus_musculoides"
"Peromyscus_leucopus","Peromyscus_texanus"
"Peromyscus_leucopus","Peromyscus_tornillo"
"Peromyscus_leucopus","Sitomys_leucopus"
"Peromyscus_leucopus","Vesperimus_mearnsii"
"Peromyscus_levipes","Peromyscus_levipes"
"Peromyscus_levipes","Peromyscus_boylii"
"Peromyscus_madrensis","Peromyscus_madrensis"
"Peromyscus_maniculatus","Peromyscus_maniculatus"
"Peromyscus_maniculatus","Hesperomys_arcticus"
"Peromyscus_maniculatus","Hesperomys_austerus"
"Peromyscus_maniculatus","Hesperomys_gambelii"
"Peromyscus_maniculatus","Hesperomys_gracilis"
"Peromyscus_maniculatus","Hesperomys_leucopus"
"Peromyscus_maniculatus","Hesperomys_maniculatus"
"Peromyscus_maniculatus","Hesperomys_sonoriensis"
"Peromyscus_maniculatus","Mus_bairdii"
"Peromyscus_maniculatus","Peromyscus_canadensis"
"Peromyscus_maniculatus","Peromyscus_catalinae"
"Peromyscus_maniculatus","Peromyscus_cineritius"
"Peromyscus_maniculatus","Peromyscus_dubius"
"Peromyscus_maniculatus","Peromyscus_exiguus"
"Peromyscus_maniculatus","Peromyscus_gambelii"
"Peromyscus_maniculatus","Peromyscus_geronimensis"
"Peromyscus_maniculatus","Peromyscus_imperfectus"
"Peromyscus_maniculatus","Peromyscus_labecula"
"Peromyscus_maniculatus","Peromyscus_leucopus"
"Peromyscus_maniculatus","Peromyscus_luteus"
"Peromyscus_maniculatus","Peromyscus_michiganensis"
"Peromyscus_maniculatus","Peromyscus_oreas"
"Peromyscus_maniculatus","Peromyscus_oresterus"
"Peromyscus_maniculatus","Peromyscus_perimekurus"
"Peromyscus_maniculatus","Peromyscus_sonoriensis"
"Peromyscus_maniculatus","Peromyscus_texanus"
"Peromyscus_maniculatus","Sitomys_americanus"
"Peromyscus_maniculatus","Sitomys_insolatus"
"Peromyscus_mayensis","Peromyscus_mayensis"
"Peromyscus_megalops","Peromyscus_megalops"
"Peromyscus_megalops","Peromyscus_auritus"
"Peromyscus_megalops","Peromyscus_comptus"
"Peromyscus_mekisturus","Peromyscus_mekisturus"
"Peromyscus_melanocarpus","Peromyscus_melanocarpus"
"Peromyscus_melanophrys","Peromyscus_melanophrys"
"Peromyscus_melanophrys","Peromyscus_xenurus"
"Peromyscus_melanotis","Peromyscus_melanotis"
"Peromyscus_melanotis","Peromyscus_cecilii"
"Peromyscus_melanurus","Peromyscus_melanurus"
"Peromyscus_merriami","Peromyscus_merriami"
"Peromyscus_merriami","Peromyscus_goldmani"
"Peromyscus_mexicanus","Peromyscus_mexicanus"
"Peromyscus_mexicanus","Hesperomys_nudipes"
"Peromyscus_mexicanus","Peromyscus_altilaneus"
"Peromyscus_mexicanus","Peromyscus_banderanus"
"Peromyscus_mexicanus","Peromyscus_cacabatus"
"Peromyscus_mexicanus","Peromyscus_guatemalensis"
"Peromyscus_mexicanus","Peromyscus_megalops"
"Peromyscus_mexicanus","Peromyscus_nicaraguae"
"Peromyscus_mexicanus","Peromyscus_nudipes"
"Peromyscus_mexicanus","Peromyscus_salvadorensis"
"Peromyscus_mexicanus","Peromyscus_tehuantepecus"
"Peromyscus_mexicanus","Peromyscus_tropicalis"
"Peromyscus_nasutus","Peromyscus_nasutus"
"Peromyscus_nasutus","?_nasutus"
"Peromyscus_nasutus","Peromyscus_boylii"
"Peromyscus_nasutus","Peromyscus_difficilis"
"Peromyscus_ochraventer","Peromyscus_ochraventer"
"Peromyscus_pectoralis","Peromyscus_pectoralis"
"Peromyscus_pectoralis","Peromyscus_attwateri"
"Peromyscus_pectoralis","Peromyscus_laceianus"
"Peromyscus_pembertoni","Peromyscus_pembertoni"
"Peromyscus_perfulvus","Peromyscus_perfulvus"
"Peromyscus_polionotus","Peromyscus_polionotus"
"Peromyscus_polionotus","Hesperomys_niveiventris"
"Peromyscus_polionotus","Mus_polionotus"
"Peromyscus_polionotus","Peromyscus_leucocephalus"
"Peromyscus_polionotus","Peromyscus_phasma"
"Peromyscus_polionotus","Peromyscus_subgriseus"
"Peromyscus_polionotus","Sitomys_niveiventris"
"Peromyscus_polionotus","Sitomys_viveiventris"
"Peromyscus_polius","Peromyscus_polius"
"Peromyscus_pseudocrinitus","Peromyscus_pseudocrinitus"
"Peromyscus_sagax","Peromyscus_sagax"
"Peromyscus_schmidlyi","Peromyscus_schmidlyi"
"Peromyscus_sejugis","Peromyscus_sejugis"
"Peromyscus_simulus","Peromyscus_simulus"
"Peromyscus_slevini","Peromyscus_slevini"
"Peromyscus_spicilegus","Peromyscus_spicilegus"
"Peromyscus_stephani","Peromyscus_stephani"
"Peromyscus_stirtoni","Peromyscus_stirtoni"
"Peromyscus_truei","Peromyscus_truei"
"Peromyscus_truei","Hesperomys_megalotis"
"Peromyscus_truei","Hesperomys_truei"
"Peromyscus_truei","Peromyscus_comanche"
"Peromyscus_truei","Peromyscus_dyselius"
"Peromyscus_truei","Peromyscus_hemionotis"
"Peromyscus_truei","Peromyscus_lasius"
"Peromyscus_truei","Peromyscus_montipinoris"
"Peromyscus_truei","Sitomys_gilberti"
"Peromyscus_truei","Sitomys_martirensis"
"Peromyscus_winkelmanni","Peromyscus_winkelmanni"
"Peromyscus_yucatanicus","Peromyscus_yucatanicus"
"Peromyscus_zarhynchus","Peromyscus_zarhynchus"
"Peropteryx_kappleri","Peropteryx_kappleri"
"Peropteryx_leucoptera","Peropteryx_leucoptera"
"Peropteryx_leucoptera","Peronymus_leucopterus"
"Peropteryx_macrotis","Peropteryx_macrotis"
"Peropteryx_macrotis","Emballonura_macrotis"
"Peropteryx_pallidoptera","Peropteryx_pallidoptera"
"Peropteryx_trinitatis","Peropteryx_trinitatis"
"Peroryctes_broadbenti","Peroryctes_broadbenti"
"Peroryctes_broadbenti","Perameles_broadbenti"
"Peroryctes_raffrayana","Peroryctes_raffrayana"
"Petaurillus_emiliae","Petaurillus_emiliae"
"Petaurillus_hosei","Petaurillus_hosei"
"Petaurillus_kinlochii","Petaurillus_kinlochii"
"Petaurista_albiventer","Petaurista_petaurista"
"Petaurista_alborufus","Petaurista_alborufus"
"Petaurista_alborufus","Pteromys_alborufus"
"Petaurista_caniceps","Petaurista_caniceps"
"Petaurista_caniceps","Petaurista_elegans"
"Petaurista_elegans","Petaurista_elegans"
"Petaurista_grandis","Animalia"
"Petaurista_hainana","Petaurista_hainana"
"Petaurista_lena","Petaurista_lena"
"Petaurista_leucogenys","Petaurista_leucogenys"
"Petaurista_magnificus","Petaurista_magnificus"
"Petaurista_marica","Animalia"
"Petaurista_mechukaensis","Petaurista_mechukaensis"
"Petaurista_mishmiensis","Petaurista_mishmiensis"
"Petaurista_nobilis","Petaurista_nobilis"
"Petaurista_nobilis","Sciuropterus_chrysothrix"
"Petaurista_nobilis","Sciuropterus_nobilis"
"Petaurista_petaurista","Petaurista_petaurista"
"Petaurista_petaurista","Sciurus_petaurista"
"Petaurista_philippensis","Petaurista_philippensis"
"Petaurista_siangensis","Petaurista_siangensis"
"Petaurista_xanthotis","Petaurista_xanthotis"
"Petaurista_yunanensis","Petaurista_philippensis"
"Petauroides_volans","Petauroides_volans"
"Petauroides_volans","Didelphis_volans"
"Petaurus_abidi","Petaurus_abidi"
"Petaurus_australis","Petaurus_australis"
"Petaurus_biacensis","Petaurus_biacensis"
"Petaurus_breviceps","Petaurus_breviceps"
"Petaurus_gracilis","Petaurus_gracilis"
"Petaurus_gracilis","Petaurus_norfolcensis"
"Petaurus_norfolcensis","Petaurus_norfolcensis"
"Petaurus_norfolcensis","Sciurus_norfolcensis"
"Petinomys_crinitus","Petinomys_crinitus"
"Petinomys_fuscocapillus","Petinomys_fuscocapillus"
"Petinomys_fuscocapillus","Sciuropetrus_layardi"
"Petinomys_fuscocapillus","Sciuropterus_fuscocapillus"
"Petinomys_genibarbis","Petinomys_genibarbis"
"Petinomys_hageni","Petinomys_hageni"
"Petinomys_lugens","Petinomys_lugens"
"Petinomys_lugens","Sciuropterus_lugens"
"Petinomys_mindanensis","Petinomys_mindanensis"
"Petinomys_mindanensis","?_mindanensis"
"Petinomys_mindanensis","Hylopetes_mindanensis"
"Petinomys_setosus","Petinomys_setosus"
"Petinomys_vordermanni","Petinomys_vordermanni"
"Petrodromus_tetradactylus","Petrodromus_tetradactylus"
"Petrogale_assimilis","Petrogale_assimilis"
"Petrogale_brachyotis","Petrogale_brachyotis"
"Petrogale_brachyotis","Macropus_brachyotis"
"Petrogale_burbidgei","Petrogale_burbidgei"
"Petrogale_coenensis","Petrogale_coenensis"
"Petrogale_concinna","Petrogale_concinna"
"Petrogale_concinna","Peradorcas_concinna"
"Petrogale_godmani","Petrogale_godmani"
"Petrogale_herberti","Petrogale_herberti"
"Petrogale_inornata","Petrogale_inornata"
"Petrogale_lateralis","Petrogale_lateralis"
"Petrogale_mareeba","Petrogale_mareeba"
"Petrogale_penicillata","Petrogale_penicillata"
"Petrogale_persephone","Petrogale_persephone"
"Petrogale_purpureicollis","Petrogale_purpureicollis"
"Petrogale_rothschildi","Petrogale_rothschildi"
"Petrogale_sharmani","Petrogale_sharmani"
"Petrogale_xanthopus","Petrogale_xanthopus"
"Petromus_typicus","Petromus_typicus"
"Petromyscus_barbouri","Petromyscus_barbouri"
"Petromyscus_collinus","Petromyscus_collinus"
"Petromyscus_collinus","Petromyscus_shortridgei"
"Petromyscus_collinus","Praomys_collinus"
"Petromyscus_monticularis","Petromyscus_monticularis"
"Petromyscus_shortridgei","Petromyscus_shortridgei"
"Phacochoerus_aethiopicus","Phacochoerus_aethiopicus"
"Phacochoerus_aethiopicus","Aper_aethiopicus"
"Phacochoerus_africanus","Phacochoerus_africanus"
"Phacochoerus_africanus","Sus_africanus"
"Phaenomys_ferrugineus","Phaenomys_ferrugineus"
"Phalanger_alexandrae","Phalanger_alexandrae"
"Phalanger_carmelitae","Phalanger_carmelitae"
"Phalanger_gymnotis","Phalanger_gymnotis"
"Phalanger_gymnotis","Phalangista_gymnotis"
"Phalanger_gymnotis","Strigocuscus_gymnotis"
"Phalanger_intercastellanus","Phalanger_intercastellanus"
"Phalanger_lullulae","Phalanger_lullulae"
"Phalanger_matabiru","Phalanger_matabiru"
"Phalanger_matanim","Phalanger_matanim"
"Phalanger_mimicus","Phalanger_mimicus"
"Phalanger_orientalis","Phalanger_orientalis"
"Phalanger_orientalis","Didelphis_orientalis"
"Phalanger_ornatus","Phalanger_ornatus"
"Phalanger_rothschildi","Phalanger_rothschildi"
"Phalanger_sericeus","Phalanger_sericeus"
"Phalanger_vestitus","Phalanger_vestitus"
"Phaner_electromontis","Phaner_electromontis"
"Phaner_electromontis","Phaner_furcifer"
"Phaner_furcifer","Phaner_furcifer"
"Phaner_furcifer","Lemur_furcifer"
"Phaner_pallescens","Phaner_pallescens"
"Phaner_pallescens","Phaner_furcifer"
"Phaner_parienti","Phaner_parienti"
"Phaner_parienti","Phaner_furcifer"
"Pharotis_imogene","Pharotis_imogene"
"Phascogale_calura","Phascogale_calura"
"Phascogale_pirata","Phascogale_pirata"
"Phascogale_pirata","?_pirata"
"Phascogale_pirata","Phascogale_tapoatafa"
"Phascogale_tapoatafa","Phascogale_tapoatafa"
"Phascogale_tapoatafa","Viverra_tapoatafa"
"Phascolarctos_cinereus","Phascolarctos_cinereus"
"Phascolarctos_cinereus","Lipurus_cinereus"
"Phascolosorex_doriae","Phascolosorex_doriae"
"Phascolosorex_doriae","Phascogale_doriae"
"Phascolosorex_doriae","Phascolosorex_nouhuysii"
"Phascolosorex_doriae","Phascolosorex_pan"
"Phascolosorex_doriae","Phascolosorex_umbrosa"
"Phascolosorex_dorsalis","Phascolosorex_dorsalis"
"Phascolosorex_dorsalis","Phascogale_dorsalis"
"Phataginus_tetradactyla","Phataginus_tetradactyla"
"Phataginus_tetradactyla","Manis_guineensis"
"Phataginus_tetradactyla","Manis_longicaudata"
"Phataginus_tetradactyla","Manis_macroura"
"Phataginus_tetradactyla","Pholidotus_longicaudatus"
"Phataginus_tetradactyla","Uromania_tetradactyla"
"Phataginus_tricuspis","Manis_tricuspis"
"Phenacomys_intermedius","Phenacomys_intermedius"
"Phenacomys_intermedius","Microtus_pumilus"
"Phenacomys_intermedius","Phenacomys_constablei"
"Phenacomys_intermedius","Phenacomys_olympicus"
"Phenacomys_intermedius","Phenacomys_oramontis"
"Phenacomys_intermedius","Phenacomys_orophilus"
"Phenacomys_intermedius","Phenacomys_preblei"
"Phenacomys_intermedius","Phenacomys_truei"
"Phenacomys_intermedius","Propliophenacomys_uptegrovensis"
"Phenacomys_ungava","Phenacomys_ungava"
"Phenacomys_ungava","Phenacomys_celatus"
"Phenacomys_ungava","Phenacomys_latimanus"
"Phenacomys_ungava","Phenacomys_mackenzii"
"Philander_andersoni","Philander_andersoni"
"Philander_deltae","Philander_deltae"
"Philander_mcilhennyi","Philander_mcilhennyi"
"Philander_opossum","Philander_opossum"
"Philander_opossum","Didelphis_opossum"
"Philander_opossum","Metachirops_opossum"
"Philander_opossum","Metachirus_opossum"
"Philantomba_maxwellii","Philantomba_maxwellii"
"Philantomba_maxwellii","Antilope_maxwellii"
"Philantomba_maxwellii","Cephalophus_liberiensis"
"Philantomba_maxwellii","Cephalophus_maxwellii"
"Philantomba_maxwellii","Guevei_maxwelli"
"Philantomba_monticola","Philantomba_monticola"
"Philantomba_monticola","?_monticola"
"Philantomba_monticola","Cephalophus_monticola"
"Philantomba_walteri","Philantomba_walteri"
"Philetor_brachypterus","Philetor_brachypterus"
"Philetor_brachypterus","Vespertilio_brachypterus"
"Phloeomys_cumingi","Phloeomys_cumingi"
"Phloeomys_cumingi","Capromys_elegans"
"Phloeomys_pallidus","Phloeomys_pallidus"
"Phoca_largha","Phoca_largha"
"Phoca_largha","Callocephalus_largha"
"Phoca_largha","Pagomys_largha"
"Phoca_largha","Phoca_chorisii"
"Phoca_largha","Phoca_insularis"
"Phoca_largha","Phoca_nummularis"
"Phoca_largha","Phoca_ochotensis"
"Phoca_largha","Phoca_petersi"
"Phoca_largha","Phoca_vitulina"
"Phoca_vitulina","Phoca_vitulina"
"Phoca_vitulina","Callocephalus_vitulina"
"Phoca_vitulina","Halichoerus_antarcticus"
"Phoca_vitulina","Halicyon_pealei"
"Phocarctos_hookeri","Phocarctos_hookeri"
"Phocarctos_hookeri","Arctocephalus_caninus"
"Phocarctos_hookeri","Arctocephalus_hookeri"
"Phocarctos_hookeri","Eumetopias_hookeri"
"Phocarctos_hookeri","Neophoca_hookeri"
"Phocoena_dioptrica","Phocoena_dioptrica"
"Phocoena_dioptrica","Australophocaena_dioptrica"
"Phocoena_dioptrica","Australophocoena_dioptrica"
"Phocoena_dioptrica","Phocaena_dioptrica"
"Phocoena_dioptrica","Phocaena_stornii"
"Phocoena_dioptrica","Phocoena_stornii"
"Phocoena_phocoena","Phocoena_phocoena"
"Phocoena_phocoena","Delphinus_phocaena"
"Phocoena_phocoena","Delphinus_phocoena"
"Phocoena_phocoena","Delphinus_ventricosus"
"Phocoena_phocoena","Phocaena_brachcium"
"Phocoena_phocoena","Phocaena_brachycium"
"Phocoena_phocoena","Phocaena_communis"
"Phocoena_phocoena","Phocaena_fuscus"
"Phocoena_phocoena","Phocaena_phocaena"
"Phocoena_phocoena","Phocaena_tuberculifera"
"Phocoena_phocoena","Phocena_phocena"
"Phocoena_phocoena","Phocoena_relicta"
"Phocoena_phocoena","Phocoena_rondeletti"
"Phocoena_phocoena","Phocoena_vomerina"
"Phocoena_sinus","Phocoena_sinus"
"Phocoena_spinipinnis","Phocoena_spinipinnis"
"Phocoena_spinipinnis","Acanthodelphis_philippii"
